token_index,original_surface,normalized_surface,proclitics,host_surface,enclitics,word_class,word_class_subclass,word_class_verdict,inflection_skipped_reason,root_state,canonical_root,root_candidates,cra_form_family,cra_suffix_stripped,cra_reason_codes,phase4a_residuals,wazn,masdar,derivative_type,number,gender,person,tense_aspect,mood,voice,ambiguity_candidates_json,h11_h15_reached,h11_h15_filled_slots,typed_slot_count,filled_slot_count,unknown_slot_count,not_opened_layers,active_residuals,overall_verdict,has_unresolved_claims,licensed_claims,deferred_claims,taaqol_effective_verdict,taaqol_failure_code,taaqol_reason_codes,claim_key,evaluation_id,pipeline_verdict,error
100,تِجَارَةً,تِجَارَةً,,تِجَارَةً,,ISM,MASDAR,WORD_CLASS_ACCEPTED,WORD_CLASS_ACCEPTED,KNOWN,جرة,,FORM_III,,AUGMENTED_ROOT_ACCEPTED,,FA3ALA,مُفَاعَلَة,,,,,,,,[],False,,23,9,8,BAB; MASDAR; DERIVATIVE; MORPHOSYNTAX; PARADIGM,defer:bab:nominal_morphology_path; bab_unconfirmed; transitivity_unknown; root_class_unknown,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE SEGMENT_HOST PATH_DIRECTIVE_SLOT WORD_CLASS_SLOT RADICAL_R1 RADICAL_R2 RADICAL_R3 PATTERN_CANDIDATE_SET,BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET NUMBER_SLOT GENDER_SLOT DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,LICENSED,,,92ae03bbd93937593f91559b6f363651aa45d16ecd641120eb5923b2ffb78860,303793de63abce62,ACCEPT,
101,حَاضِرَةً,حَاضِرَةً,,حَاضِرَةً,,ISM,LEXICAL_NOUN,WORD_CLASS_ACCEPTED,WORD_CLASS_ACCEPTED,KNOWN,حضر,,FA3IL_PARTICIPLE,,AUGMENTED_ROOT_ACCEPTED,,FA3IL,,,,,,,,,[],False,,23,9,8,BAB; MASDAR; DERIVATIVE; MORPHOSYNTAX; PARADIGM,defer:bab:nominal_morphology_path; no_masdar_candidate; transitivity_unknown; root_class_unknown,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE SEGMENT_HOST PATH_DIRECTIVE_SLOT WORD_CLASS_SLOT RADICAL_R1 RADICAL_R2 RADICAL_R3 PATTERN_CANDIDATE_SET,BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET NUMBER_SLOT GENDER_SLOT DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,LICENSED,,,b35fab5b12adc6d2d59af00187a4c6f8166c6d3fe61e343ecb5b9132fcc131b1,949e2933f288b45a,ACCEPT,
102,تُدِيرُونَهَا,تُدِيرُونَهَا,,تُدِيرُونَ,هَا,FI3L,VERBAL_IMPERFECT,WORD_CLASS_ACCEPTED,,KNOWN,دور,,FORM_IV,ُونَ,FORM_IV_HOLLOW_IMPERFECT_ACCEPTED,defer:wazn:catalog_pattern_not_licensed,أَفْعَلَ,,,PL,M,2,IMPERFECT,INDICATIVE,ACTIVE,[],True,NUMBER_SLOT GENDER_SLOT LEMMA_SLOT,23,12,6,PATTERN; BAB; MASDAR; DERIVATIVE,defer:wazn:catalog_pattern_not_licensed,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE SEGMENT_HOST ENCLITIC_SLOTS PATH_DIRECTIVE_SLOT WORD_CLASS_SLOT RADICAL_R1 RADICAL_R2 RADICAL_R3 NUMBER_SLOT GENDER_SLOT LEMMA_SLOT,PATTERN_CANDIDATE_SET BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET DEFINITENESS_SLOT PARADIGM_SLOT,LICENSED,,,eb493c5660c0cf9659b8100eaaaf4e2cd6b0609f5392760929358f440ea9a291,045926dfa345544d,ACCEPT,
103,بَيْنَكُمْ,بَيْنَكُمْ,,بَيْنَ,كُمْ,ISM,LEXICAL_NOUN,WORD_CLASS_ACCEPTED,WORD_CLASS_ACCEPTED,KNOWN,بين,,FORM_I,,TRILATERAL_ROOT_ACCEPTED,,FA3L,,,,,,,,,[],False,,23,10,8,BAB; MASDAR; DERIVATIVE; MORPHOSYNTAX; PARADIGM,bab:nominal:not_applicable; non_verbal_wazn,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE SEGMENT_HOST ENCLITIC_SLOTS PATH_DIRECTIVE_SLOT WORD_CLASS_SLOT RADICAL_R1 RADICAL_R2 RADICAL_R3 PATTERN_CANDIDATE_SET,BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET NUMBER_SLOT GENDER_SLOT DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,LICENSED,,,a1001fec67b9471d832dda8f43cdc22d2122e2f85abd4077b4d07f516b27b525,acd2c68740117888,ACCEPT,
104,فَلَيْسَ,فَلَيْسَ,فَ,لَيْسَ,,,,WORD_CLASS_DEFERRED,WORD_CLASS_DEFERRED,UNKNOWN,,,,,,,,,,,,,,,,[],False,,23,5,14,WORD_CLASS; RADICAL; PATTERN; BAB; MASDAR; DERIVATIVE; MORPHOSYNTAX; PARADIGM,,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE PROCLITIC_SLOTS SEGMENT_HOST PATH_DIRECTIVE_SLOT,WORD_CLASS_SLOT RADICAL_R1 RADICAL_R2 RADICAL_R3 RADICAL_R4 PATTERN_CANDIDATE_SET BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET NUMBER_SLOT GENDER_SLOT DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,DEFERRED,,GATE_REQUIRED,143b6d7fa84b0c014038845c43436eed9212172a85da3ae190f6c3a9b0b5b143,6515bc5ce4803643,ACCEPT,
105,عَلَيْكُمْ,عَلَيْكُمْ,,عَلَيْ,كُمْ,ISM,LEXICAL_NOUN,WORD_CLASS_ACCEPTED,WORD_CLASS_ACCEPTED,DEFERRED,,,,,defer:root:defective_lam_unresolved,defer:root:defective_lam_unresolved; defer:wazn:no_hypothesis_built,,,,,,,,,,[],False,,23,6,13,RADICAL; PATTERN; BAB; MASDAR; DERIVATIVE; MORPHOSYNTAX; PARADIGM,defer:root:defective_lam_unresolved; defer:wazn:no_hypothesis_built,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE SEGMENT_HOST ENCLITIC_SLOTS PATH_DIRECTIVE_SLOT WORD_CLASS_SLOT,RADICAL_R1 RADICAL_R2 RADICAL_R3 RADICAL_R4 PATTERN_CANDIDATE_SET BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET NUMBER_SLOT GENDER_SLOT DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,LICENSED,,,daafb10700191491ef72bba1f60f6042c562326ab6c574d695992017c6a2b556,6d941163412d6cf7,ACCEPT,
106,جُنَاحٌ,جُنَاحٌ,,جُنَاحٌ,,ISM,LEXICAL_NOUN,WORD_CLASS_ACCEPTED,WORD_CLASS_ACCEPTED,DEFERRED,,,,,defer:root:quadriliteral_beyond_scope,defer:root:quadriliteral_beyond_scope; defer:wazn:no_hypothesis_built,,,,,,,,,,[],False,,23,5,13,RADICAL; PATTERN; BAB; MASDAR; DERIVATIVE; MORPHOSYNTAX; PARADIGM,defer:root:quadriliteral_beyond_scope; defer:wazn:no_hypothesis_built,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE SEGMENT_HOST PATH_DIRECTIVE_SLOT WORD_CLASS_SLOT,RADICAL_R1 RADICAL_R2 RADICAL_R3 RADICAL_R4 PATTERN_CANDIDATE_SET BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET NUMBER_SLOT GENDER_SLOT DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,LICENSED,,,c18f6e343a1a6fcc29cf88dc0d3ab21d5bb7a763e0f3012d104945468af623ba,f3cb8da0173d8fbb,ACCEPT,
107,أَلَّا,ءَلْلَا,,أَلَّا,,ISM,LEXICAL_NOUN,WORD_CLASS_ACCEPTED,WORD_CLASS_ACCEPTED,UNKNOWN,,,FORM_VIII,,WEAK_RADICAL_IN_AUGMENTED_ROOT:DEFER,,اِفْتَعَلَ,,,,,,,,,[],False,,23,5,13,RADICAL; PATTERN; BAB; MASDAR; DERIVATIVE; MORPHOSYNTAX; PARADIGM,,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE SEGMENT_HOST PATH_DIRECTIVE_SLOT WORD_CLASS_SLOT,RADICAL_R1 RADICAL_R2 RADICAL_R3 RADICAL_R4 PATTERN_CANDIDATE_SET BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET NUMBER_SLOT GENDER_SLOT DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,DEFERRED,,GATE_REQUIRED,ee31f64df2b6de200138d2032234ce64aca1c0cb08e48c9dc045d8c364c30563,7d2f8ac960c42dd0,ACCEPT,
108,تَكْتُبُوهَا,تَكْتُبُوهَا,,تَكْتُبُو,هَا,FI3L,VERBAL_IMPERFECT,WORD_CLASS_ACCEPTED,,KNOWN,كتب,,FORM_I_IMPERFECT,و,TRILATERAL_ROOT_ACCEPTED,defer:wazn:unlicensed_but_structural_augment,,,,PL,M,2,IMPERFECT,SUBJUNCTIVE,ACTIVE,[],True,NUMBER_SLOT GENDER_SLOT LEMMA_SLOT,23,12,6,PATTERN; BAB; MASDAR; DERIVATIVE,defer:wazn:unlicensed_but_structural_augment,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE SEGMENT_HOST ENCLITIC_SLOTS PATH_DIRECTIVE_SLOT WORD_CLASS_SLOT RADICAL_R1 RADICAL_R2 RADICAL_R3 NUMBER_SLOT GENDER_SLOT LEMMA_SLOT,PATTERN_CANDIDATE_SET BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET DEFINITENESS_SLOT PARADIGM_SLOT,LICENSED,,,d01f4535454b3fe9da7f8a5484a8d4c9c1740368fa64c8c2c0599a0e11926897,2ae6ae5a2a5f1b9f,ACCEPT,
109,وَأَشْهِدُوا,وَءَشْهِدُوا,وَ,أَشْهِدُوا,,FI3L,VERBAL_IMPERATIVE,WORD_CLASS_ACCEPTED,,KNOWN,شهد,,FORM_IV,وا,AUGMENTED_ROOT_ACCEPTED,,AF3AL,إِفْعَال,,PL,M,2,IMPERATIVE,NOT_APPLICABLE,ACTIVE,[],True,NUMBER_SLOT GENDER_SLOT,23,12,6,BAB; MASDAR; DERIVATIVE; PARADIGM,root_class_unknown,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE PROCLITIC_SLOTS SEGMENT_HOST PATH_DIRECTIVE_SLOT WORD_CLASS_SLOT RADICAL_R1 RADICAL_R2 RADICAL_R3 PATTERN_CANDIDATE_SET NUMBER_SLOT GENDER_SLOT,BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,LICENSED,,,9d42614962af3814b2b2e6c5494f196c92b8d268005b3b28c8a354174f1efbaf,9779d2c30e3092fb,ACCEPT,
110,إِذَا,ءِذَا,,إِذَا,,HARF,CLOSED_FUNCTION_WORD,WORD_CLASS_ACCEPTED,WORD_CLASS_ACCEPTED,UNKNOWN,,,,,,,,,,,,,,,,[],False,,23,5,13,RADICAL; PATTERN; BAB; MASDAR; DERIVATIVE; MORPHOSYNTAX; PARADIGM,,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE SEGMENT_HOST PATH_DIRECTIVE_SLOT WORD_CLASS_SLOT,RADICAL_R1 RADICAL_R2 RADICAL_R3 RADICAL_R4 PATTERN_CANDIDATE_SET BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET NUMBER_SLOT GENDER_SLOT DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,DEFERRED,,GATE_REQUIRED,8f3382051a4500e0260ca23a1ee1bd134606c2992baf1b3f76055e233a069f7d,e58d9bea2ad49df0,ACCEPT,
111,تَبَايَعْتُمْ,تَبَايَعْتُمْ,,تَبَايَعْتُمْ,,FI3L,VERBAL_PAST,WORD_CLASS_ACCEPTED,,DEFERRED,,,FORM_VI,تُمْ,WEAK_RADICAL_IN_AUGMENTED_ROOT:DEFER,defer:root:non_standard_consonant_count; defer:root:augmented_form_beyond_scope; defer:wazn:no_hypothesis_built,تَفَاعَلَ,,,PL,M,2,PAST,NOT_APPLICABLE,ACTIVE,[],True,NUMBER_SLOT GENDER_SLOT,23,7,11,RADICAL; PATTERN; BAB; MASDAR; DERIVATIVE; PARADIGM,defer:root:non_standard_consonant_count; defer:root:augmented_form_beyond_scope; defer:wazn:no_hypothesis_built,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE SEGMENT_HOST PATH_DIRECTIVE_SLOT WORD_CLASS_SLOT NUMBER_SLOT GENDER_SLOT,RADICAL_R1 RADICAL_R2 RADICAL_R3 RADICAL_R4 PATTERN_CANDIDATE_SET BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,LICENSED,,,8c7b9082c676bfffca3d00466f11e1804912dcd94dcb8fe3e56de13557bfc2c0,fd0d45297b352fea,ACCEPT,
112,وَلَا,وَلَا,وَ,لَا,,,,WORD_CLASS_DEFERRED,WORD_CLASS_DEFERRED,UNKNOWN,,,,,,,,,,,,,,,,[],False,,23,5,14,WORD_CLASS; RADICAL; PATTERN; BAB; MASDAR; DERIVATIVE; MORPHOSYNTAX; PARADIGM,,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE PROCLITIC_SLOTS SEGMENT_HOST PATH_DIRECTIVE_SLOT,WORD_CLASS_SLOT RADICAL_R1 RADICAL_R2 RADICAL_R3 RADICAL_R4 PATTERN_CANDIDATE_SET BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET NUMBER_SLOT GENDER_SLOT DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,DEFERRED,,GATE_REQUIRED,5ed7ea2aa88a18df4b3fca8aa1358fba99a3b8293264c77f4b790b5c9feffc6d,9c13e1f46aae3085,ACCEPT,
113,يُضَارَّ,يُضَارْرَ,,يُضَارَّ,,FI3L,VERBAL_IMPERFECT,WORD_CLASS_ACCEPTED,,DEFERRED,,,FORM_I_IMPERFECT,,defer:root:quadriliteral_beyond_scope,defer:root:non_standard_consonant_count; defer:root:augmented_form_beyond_scope; defer:wazn:no_hypothesis_built,,,,SG,M,3,IMPERFECT,JUSSIVE,PASSIVE,[],True,NUMBER_SLOT GENDER_SLOT,23,7,11,RADICAL; PATTERN; BAB; MASDAR; DERIVATIVE; PARADIGM,defer:root:non_standard_consonant_count; defer:root:augmented_form_beyond_scope; defer:wazn:no_hypothesis_built,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE SEGMENT_HOST PATH_DIRECTIVE_SLOT WORD_CLASS_SLOT NUMBER_SLOT GENDER_SLOT,RADICAL_R1 RADICAL_R2 RADICAL_R3 RADICAL_R4 PATTERN_CANDIDATE_SET BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,LICENSED,,,fc3fefb94852af4a8b13be1d05d06e8c6b34ef7a2137480d7795a5dc2a214f64,15b5f09caf9c2f53,ACCEPT,
114,كَاتِبٌ,كَاتِبٌ,,كَاتِبٌ,,ISM,LEXICAL_NOUN,WORD_CLASS_ACCEPTED,WORD_CLASS_ACCEPTED,KNOWN,كتب,,FA3IL_PARTICIPLE,,AUGMENTED_ROOT_ACCEPTED,,FA3IL,,,,,,,,,[],False,,23,9,8,BAB; MASDAR; DERIVATIVE; MORPHOSYNTAX; PARADIGM,defer:bab:nominal_morphology_path; no_masdar_candidate; transitivity_unknown; root_class_unknown,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE SEGMENT_HOST PATH_DIRECTIVE_SLOT WORD_CLASS_SLOT RADICAL_R1 RADICAL_R2 RADICAL_R3 PATTERN_CANDIDATE_SET,BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET NUMBER_SLOT GENDER_SLOT DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,LICENSED,,,224d2cf3edfb38ae769133c8c19eb31b74343d8c478756f26f3595e7bc28bdb2,4bf2bd8257e1e996,ACCEPT,
115,وَلَا,وَلَا,وَ,لَا,,,,WORD_CLASS_DEFERRED,WORD_CLASS_DEFERRED,UNKNOWN,,,,,,,,,,,,,,,,[],False,,23,5,14,WORD_CLASS; RADICAL; PATTERN; BAB; MASDAR; DERIVATIVE; MORPHOSYNTAX; PARADIGM,,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE PROCLITIC_SLOTS SEGMENT_HOST PATH_DIRECTIVE_SLOT,WORD_CLASS_SLOT RADICAL_R1 RADICAL_R2 RADICAL_R3 RADICAL_R4 PATTERN_CANDIDATE_SET BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET NUMBER_SLOT GENDER_SLOT DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,DEFERRED,,GATE_REQUIRED,5ed7ea2aa88a18df4b3fca8aa1358fba99a3b8293264c77f4b790b5c9feffc6d,27f2044a805971ba,ACCEPT,
116,شَهِيدٌ,شَهِيدٌ,,شَهِيدٌ,,ISM,LEXICAL_NOUN,WORD_CLASS_ACCEPTED,WORD_CLASS_ACCEPTED,DEFERRED,,,,,defer:root:quadriliteral_beyond_scope,defer:root:quadriliteral_beyond_scope; defer:wazn:no_hypothesis_built,,,,,,,,,,[],False,,23,5,13,RADICAL; PATTERN; BAB; MASDAR; DERIVATIVE; MORPHOSYNTAX; PARADIGM,defer:root:quadriliteral_beyond_scope; defer:wazn:no_hypothesis_built,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE SEGMENT_HOST PATH_DIRECTIVE_SLOT WORD_CLASS_SLOT,RADICAL_R1 RADICAL_R2 RADICAL_R3 RADICAL_R4 PATTERN_CANDIDATE_SET BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET NUMBER_SLOT GENDER_SLOT DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,LICENSED,,,3560ac76d4ccb5f47ea3a8e6747018fe8f41abb39ae8ae59e765ea4abc5cc313,3ce24a60f6b17403,ACCEPT,
117,وَإِنْ,وَءِنْ,وَ,إِنْ,,,,WORD_CLASS_DEFERRED,WORD_CLASS_DEFERRED,UNKNOWN,,,,,,,,,,,,,,,,[],False,,23,5,14,WORD_CLASS; RADICAL; PATTERN; BAB; MASDAR; DERIVATIVE; MORPHOSYNTAX; PARADIGM,,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE PROCLITIC_SLOTS SEGMENT_HOST PATH_DIRECTIVE_SLOT,WORD_CLASS_SLOT RADICAL_R1 RADICAL_R2 RADICAL_R3 RADICAL_R4 PATTERN_CANDIDATE_SET BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET NUMBER_SLOT GENDER_SLOT DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,DEFERRED,,GATE_REQUIRED,246941f3c7d5e26754dc6ec497d334915de162d352912269166a858da6880712,ce459c2f848c48d9,ACCEPT,
118,تَفْعَلُوا,تَفْعَلُوا,,تَفْعَلُوا,,FI3L,VERBAL_IMPERFECT,WORD_CLASS_ACCEPTED,,KNOWN,فعل,,FORM_I_IMPERFECT,وا,TRILATERAL_ROOT_ACCEPTED,defer:wazn:unlicensed_but_structural_augment,,,,PL,M,2,IMPERFECT,JUSSIVE,ACTIVE,[],True,NUMBER_SLOT GENDER_SLOT LEMMA_SLOT,23,11,6,PATTERN; BAB; MASDAR; DERIVATIVE,defer:wazn:unlicensed_but_structural_augment,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE SEGMENT_HOST PATH_DIRECTIVE_SLOT WORD_CLASS_SLOT RADICAL_R1 RADICAL_R2 RADICAL_R3 NUMBER_SLOT GENDER_SLOT LEMMA_SLOT,PATTERN_CANDIDATE_SET BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET DEFINITENESS_SLOT PARADIGM_SLOT,LICENSED,,,9a926ddeadca6c7762dd32ef4304e6608301af84b3d8a095dd137a90f635078d,23101f1fbd203c18,ACCEPT,
119,فَإِنَّهُ,فَءِنْنَهُ,,فَإِنَّ,هُ,,,WORD_CLASS_DEFERRED,WORD_CLASS_DEFERRED,UNKNOWN,,,,,,,,,,,,,,,,[],False,,23,5,14,WORD_CLASS; RADICAL; PATTERN; BAB; MASDAR; DERIVATIVE; MORPHOSYNTAX; PARADIGM,,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE SEGMENT_HOST ENCLITIC_SLOTS PATH_DIRECTIVE_SLOT,WORD_CLASS_SLOT RADICAL_R1 RADICAL_R2 RADICAL_R3 RADICAL_R4 PATTERN_CANDIDATE_SET BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET NUMBER_SLOT GENDER_SLOT DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,DEFERRED,,GATE_REQUIRED,4e16f40fd6dc07f738c200dc8a71383eb49e0e26f1bc093e2c3a8b2aab1ce260,1c7be749c4d3a8fe,ACCEPT,
120,فُسُوقٌ,فُسُوقٌ,,فُسُوقٌ,,ISM,LEXICAL_NOUN,WORD_CLASS_ACCEPTED,WORD_CLASS_ACCEPTED,DEFERRED,,,,,defer:root:quadriliteral_beyond_scope,defer:root:quadriliteral_beyond_scope; defer:wazn:no_hypothesis_built,,,,,,,,,,[],False,,23,5,13,RADICAL; PATTERN; BAB; MASDAR; DERIVATIVE; MORPHOSYNTAX; PARADIGM,defer:root:quadriliteral_beyond_scope; defer:wazn:no_hypothesis_built,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE SEGMENT_HOST PATH_DIRECTIVE_SLOT WORD_CLASS_SLOT,RADICAL_R1 RADICAL_R2 RADICAL_R3 RADICAL_R4 PATTERN_CANDIDATE_SET BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET NUMBER_SLOT GENDER_SLOT DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,LICENSED,,,aa6826e9294acdb75f6d268cfc0f5418f748acfadc2ecf6c37e6cc9619a06cbf,8a149710f32d7561,ACCEPT,
121,بِكُمْ,بِكُمْ,بِ,,كُمْ,,,,SEGMENTATION_NO_LEXICAL_HOST,UNKNOWN,,,,,,,,,,,,,,,,[],False,,23,4,15,WORD_CLASS; RADICAL; PATTERN; BAB; MASDAR; DERIVATIVE; MORPHOSYNTAX; PARADIGM,,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE PROCLITIC_SLOTS ENCLITIC_SLOTS,SEGMENT_HOST WORD_CLASS_SLOT RADICAL_R1 RADICAL_R2 RADICAL_R3 RADICAL_R4 PATTERN_CANDIDATE_SET BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET NUMBER_SLOT GENDER_SLOT DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,DEFERRED,SEGMENTATION_NO_LEXICAL_HOST,SEGMENTATION_NO_LEXICAL_HOST,aff4967e4237889e5195476ff24b8322952e49a6932b57cc0966a7b6d17dd3d7,431b01aea5a82d2b,DEFER,
122,وَاتَّقُوا,وَاتْتَقُوا,وَ,اتَّقُوا,,FI3L,VERBAL_IMPERATIVE,WORD_CLASS_ACCEPTED,,DEFERRED,,,FORM_VIII,وا,WEAK_RADICAL_IN_AUGMENTED_ROOT:DEFER,defer:root:root_path_not_opened_by_pre_root; defer:wazn:no_hypothesis_built,اِفْتَعَلَ,,,PL,M,2,IMPERATIVE,NOT_APPLICABLE,ACTIVE,[],True,NUMBER_SLOT GENDER_SLOT,23,8,11,RADICAL; PATTERN; BAB; MASDAR; DERIVATIVE; PARADIGM,defer:root:root_path_not_opened_by_pre_root; defer:wazn:no_hypothesis_built,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE PROCLITIC_SLOTS SEGMENT_HOST PATH_DIRECTIVE_SLOT WORD_CLASS_SLOT NUMBER_SLOT GENDER_SLOT,RADICAL_R1 RADICAL_R2 RADICAL_R3 RADICAL_R4 PATTERN_CANDIDATE_SET BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,DEFERRED,,REQUIRED_SLOT_EMPTY; gamma:REQUIRED_SLOT_EMPTY,41bc42e41ef8ec26f377898043237e76de14037daa48891bb5c8aaeddb0e9a37,abe411405d4b9551,DEFER,
123,اللَّهَ,ءَللْلَهَ,,اللَّهَ,,,,,WORD_CLASS_NOT_AVAILABLE,UNKNOWN,,,,,,,,,,,,,,,,[],False,,23,4,14,WORD_CLASS; RADICAL; PATTERN; BAB; MASDAR; DERIVATIVE; MORPHOSYNTAX; PARADIGM,,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE SEGMENT_HOST PATH_DIRECTIVE_SLOT,WORD_CLASS_SLOT RADICAL_R1 RADICAL_R2 RADICAL_R3 RADICAL_R4 PATTERN_CANDIDATE_SET BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET NUMBER_SLOT GENDER_SLOT DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,DEFERRED,,GATE_REQUIRED,15d782894820be29d969f05a824f491f3e297c6b697b0a7a07ffa38503a28a11,fd371b131dfdc413,ACCEPT,
124,وَيُعَلِّمُكُمُ,وَيُعَلْلِمُكُمُ,وَ,يُعَلِّمُ,كُمُ,FI3L,VERBAL_IMPERFECT,WORD_CLASS_ACCEPTED,,KNOWN,علم,,FORM_II,,AUGMENTED_ROOT_ACCEPTED,,FA33ALA,تَفْعِيل,,SG,M,3,IMPERFECT,INDICATIVE,ACTIVE,[],True,NUMBER_SLOT GENDER_SLOT,23,13,6,BAB; MASDAR; DERIVATIVE; PARADIGM,root_class_unknown,COMPOSITE,True,ORIGINAL_SURFACE NORMALIZED_SURFACE PROCLITIC_SLOTS SEGMENT_HOST ENCLITIC_SLOTS PATH_DIRECTIVE_SLOT WORD_CLASS_SLOT RADICAL_R1 RADICAL_R2 RADICAL_R3 PATTERN_CANDIDATE_SET NUMBER_SLOT GENDER_SLOT,BAB_CANDIDATE_SET MASDAR_CANDIDATE_SET DERIVATIVE_CANDIDATE_SET DEFINITENESS_SLOT LEMMA_SLOT PARADIGM_SLOT,LICENSED,,,1e4eb33da266736385e564ced912062dfce3235893fa180c818c3162f4910c60,7d0ac089d67cc184,ACCEPT,
